1	0	table-0208-550	0
1	0	table-0063-984	0
1	0	table-0352-665	0
1	0	table-1636-532	0
1	0	table-0068-195	0
1	0	table-0298-171	0
1	0	table-0634-698	0
1	0	table-1641-629	2
1	0	table-0634-696	0
1	0	table-0497-852	0
1	0	table-1486-876	0
1	0	table-0228-147	0
1	0	table-0594-486	0
1	0	table-0111-460	0
1	0	table-0298-172	0
1	0	table-0497-854	0
1	0	table-0323-71	0
1	0	table-0634-697	0
1	0	table-0352-666	0
1	0	table-0298-176	0
1	0	table-0550-406	0
1	0	table-0497-855	0
1	0	table-0895-373	0
1	0	table-0829-317	0
1	0	table-0298-168	0
1	0	table-0111-464	0
1	0	table-0928-956	0
1	0	table-1544-642	0
1	0	table-1544-644	0
1	0	table-0895-602	0
1	0	table-0298-178	0
1	0	table-1486-875	0
1	0	table-1560-489	0
1	0	table-0651-985	0
1	0	table-0667-217	0
1	0	table-0127-189	0
1	0	table-0355-437	0
1	0	table-0111-462	0
1	0	table-1640-335	0
1	0	table-0068-197	0
1	0	table-0272-665	0
1	0	table-1486-131	0
1	0	table-1413-847	0
1	0	table-0497-853	0
1	0	table-0605-849	0
1	0	table-0111-463	0
1	0	table-1641-628	2
1	0	table-1639-305	0
1	0	table-0516-791	0
2	0	table-0893-358	1
2	0	table-0592-909	1
2	0	table-1191-229	1
2	0	table-0322-428	0
2	0	table-1061-427	1
2	0	table-0304-608	0
2	0	table-0580-767	1
2	0	table-0935-638	1
2	0	table-0322-414	0
2	0	table-0093-199	2
2	0	table-0305-410	0
2	0	table-0493-716	1
2	0	table-0493-730	1
2	0	table-0760-620	1
2	0	table-1027-708	1
2	0	table-1061-423	0
2	0	table-0305-414	0
2	0	table-0709-537	0
2	0	table-0486-801	1
2	0	table-0522-136	2
2	0	table-1061-416	0
2	0	table-1061-408	0
2	0	table-0304-602	0
2	0	table-0493-265	1
2	0	table-0322-424	0
2	0	table-1061-412	0
2	0	table-1023-505	0
2	0	table-1023-543	0
2	0	table-0493-214	1
2	0	table-0522-132	0
2	0	table-0493-728	1
2	0	table-0493-718	1
2	0	table-1061-261	0
2	0	table-0303-857	0
2	0	table-0514-276	1
2	0	table-0375-619	0
2	0	table-0522-137	2
2	0	table-0493-228	1
2	0	table-0802-649	0
2	0	table-0180-276	0
2	0	table-0522-134	2
2	0	table-0493-758	1
2	0	table-0511-354	1
2	0	table-0893-360	1
2	0	table-0592-869	0
2	0	table-1036-175	0
2	0	table-0306-477	1
2	0	table-0760-709	0
2	0	table-1061-437	0
2	0	table-0522-133	0
2	0	table-0493-263	0
2	0	table-0297-341	1
2	0	table-0511-368	1
2	0	table-0493-735	1
3	0	table-0738-231	0
3	0	table-0169-771	0
3	0	table-0879-29	0
3	0	table-1423-500	0
3	0	table-0277-930	1
3	0	table-0710-494	0
3	0	table-0211-838	0
3	0	table-0485-747	0
3	0	table-1433-368	1
3	0	table-0295-767	1
3	0	table-0100-61	0
3	0	table-0889-668	0
3	0	table-0090-901	0
3	0	table-0892-64	1
3	0	table-1473-883	0
3	0	table-0889-684	0
3	0	table-0085-509	0
3	0	table-1607-810	1
3	0	table-0162-259	0
3	0	table-0004-6	1
3	0	table-0891-77	0
3	0	table-1541-693	1
3	0	table-0879-649	0
3	0	table-0476-198	1
3	0	table-0113-593	0
3	0	table-0536-762	0
3	0	table-1444-91	1
3	0	table-0198-595	0
3	0	table-0456-107	1
3	0	table-0892-65	0
3	0	table-0932-855	0
3	0	table-0142-359	0
3	0	table-0879-650	0
3	0	table-0313-943	0
3	0	table-0904-422	0
3	0	table-0113-531	0
3	0	table-1593-2	0
3	0	table-0358-923	1
3	0	table-0263-852	0
3	0	table-0088-552	0
3	0	table-1483-452	0
3	0	table-0499-520	1
3	0	table-1485-823	1
3	0	table-0389-97	0
3	0	table-0154-518	1
3	0	table-0611-49	0
3	0	table-0891-123	1
3	0	table-1600-493	0
3	0	table-1600-506	1
3	0	table-0276-989	1
3	0	table-1600-474	0
3	0	table-1537-978	0
3	0	table-0503-68	0
3	0	table-1348-735	1
3	0	table-0086-35	0
3	0	table-0629-17	1
3	0	table-0271-647	0
3	0	table-0181-346	0
3	0	table-0113-660	0
3	0	table-1064-354	0
4	0	table-0665-940	2
4	0	table-0321-98	0
4	0	table-0513-310	0
4	0	table-1475-258	0
4	0	table-0791-400	1
4	0	table-1541-760	0
4	0	table-0789-44	0
4	0	table-0364-474	0
4	0	table-1436-798	0
4	0	table-1239-729	0
4	0	table-0324-956	0
4	0	table-0482-618	0
4	0	table-0912-396	0
4	0	table-0827-817	0
4	0	table-0898-723	0
4	0	table-1479-849	0
4	0	table-1316-518	0
4	0	table-1444-163	0
4	0	table-0665-937	1
4	0	table-0180-115	0
4	0	table-0887-878	0
4	0	table-0324-957	0
4	0	table-0665-941	2
4	0	table-0412-911	0
4	0	table-0892-668	0
4	0	table-0567-214	0
4	0	table-0892-667	0
4	0	table-0708-378	0
4	0	table-0093-161	0
4	0	table-0180-117	0
4	0	table-1633-968	0
4	0	table-1204-418	0
4	0	table-1436-779	0
4	0	table-0441-282	0
4	0	table-0833-155	1
4	0	table-0516-22	0
4	0	table-0663-708	0
4	0	table-0194-268	0
4	0	table-0912-395	0
4	0	table-0114-500	0
4	0	table-0412-410	0
4	0	table-0708-367	0
4	0	table-0893-337	0
4	0	table-0928-380	0
4	0	table-0451-534	0
4	0	table-1430-654	0
4	0	table-0114-499	0
4	0	table-1009-170	0
4	0	table-0596-466	0
4	0	table-1268-200	0
4	0	table-1309-431	0
4	0	table-0359-692	0
5	0	table-0959-801	2
5	0	table-0959-805	2
5	0	table-0959-836	1
5	0	table-1606-626	0
5	0	table-0030-976	0
5	0	table-0959-793	1
5	0	table-1257-265	0
5	0	table-0959-825	1
5	0	table-0959-821	1
5	0	table-0959-829	1
5	0	table-0959-794	1
5	0	table-1591-862	0
5	0	table-0295-951	0
5	0	table-0959-837	1
5	0	table-1036-398	0
5	0	table-1309-781	0
5	0	table-1020-732	0
5	0	table-1577-838	0
5	0	table-0959-796	1
5	0	table-0959-830	1
5	0	table-1220-396	0
5	0	table-1407-834	0
5	0	table-0289-600	1
5	0	table-1450-229	0
5	0	table-0959-808	1
5	0	table-1606-622	0
5	0	table-0959-802	2
5	0	table-1486-419	0
5	0	table-0959-840	1
5	0	table-1610-443	0
5	0	table-0959-838	1
5	0	table-1211-542	0
5	0	table-0959-824	1
5	0	table-0959-807	2
5	0	table-0959-798	2
5	0	table-1421-448	0
5	0	table-0479-808	0
5	0	table-1426-188	0
5	0	table-1606-627	0
5	0	table-0959-816	1
5	0	table-0156-796	0
5	0	table-1574-77	0
5	0	table-1309-776	0
5	0	table-0959-809	1
5	0	table-0959-831	1
5	0	table-0657-392	0
5	0	table-0959-813	1
5	0	table-0008-639	0
5	0	table-0464-727	0
5	0	table-1248-154	0
5	0	table-0959-823	1
5	0	table-0959-806	1
5	0	table-0594-893	2
5	0	table-1245-909	0
5	0	table-1452-309	0
5	0	table-0959-810	0
5	0	table-0959-826	1
5	0	table-1461-918	0
5	0	table-1211-466	0
6	0	table-0904-617	0
6	0	table-1493-191	1
6	0	table-0399-299	0
6	0	table-0902-434	0
6	0	table-0385-472	0
6	0	table-1367-505	1
6	0	table-1511-342	0
6	0	table-0098-21	1
6	0	table-0762-698	0
6	0	table-0811-151	0
6	0	table-1323-975	0
6	0	table-1344-477	0
6	0	table-1647-914	0
6	0	table-1319-536	0
6	0	table-0515-63	0
6	0	table-1460-32	0
6	0	table-0398-814	0
6	0	table-0887-808	0
6	0	table-1020-901	0
6	0	table-0903-57	0
6	0	table-1135-150	0
6	0	table-0110-969	0
6	0	table-0214-324	0
6	0	table-1084-861	0
6	0	table-0901-979	0
6	0	table-0399-153	0
6	0	table-1570-22	0
6	0	table-1215-666	0
6	0	table-0994-219	0
6	0	table-0763-943	0
6	0	table-1170-519	0
6	0	table-0110-968	0
6	0	table-0507-126	0
6	0	table-1550-137	0
6	0	table-0811-481	0
6	0	table-1625-268	0
6	0	table-1133-871	0
6	0	table-1604-610	0
6	0	table-1323-34	0
6	0	table-0901-711	0
6	0	table-1603-847	0
6	0	table-1335-940	0
6	0	table-0902-524	0
6	0	table-1517-918	0
6	0	table-0347-755	0
6	0	table-0518-193	0
6	0	table-0901-998	0
6	0	table-0016-641	0
6	0	table-0757-9	0
6	0	table-1523-559	0
6	0	table-0932-891	0
6	0	table-0110-966	0
6	0	table-0996-532	0
6	0	table-0997-115	0
6	0	table-1155-759	0
6	0	table-1389-256	0
7	0	table-1129-254	2
7	0	table-0729-770	0
7	0	table-0709-240	0
7	0	table-1136-108	0
7	0	table-1121-963	0
7	0	table-0709-238	0
7	0	table-1134-577	0
7	0	table-1136-121	0
7	0	table-1136-104	0
7	0	table-1136-96	0
7	0	table-0620-801	1
7	0	table-0382-739	0
7	0	table-0334-301	0
7	0	table-1479-976	0
7	0	table-0892-229	0
7	0	table-1428-578	0
7	0	table-0128-688	1
7	0	table-0892-230	0
7	0	table-0130-857	2
7	0	table-0709-234	0
7	0	table-0334-292	0
7	0	table-1136-136	0
7	0	table-1461-663	0
7	0	table-0593-519	0
7	0	table-1452-206	0
7	0	table-0393-618	0
7	0	table-1582-361	0
7	0	table-1582-344	0
7	0	table-1134-574	1
7	0	table-1136-139	0
7	0	table-1412-123	0
7	0	table-1136-114	0
7	0	table-0890-933	1
7	0	table-0939-168	2
7	0	table-0334-288	0
7	0	table-1485-629	0
7	0	table-1081-572	2
7	0	table-0891-642	0
7	0	table-1550-126	0
7	0	table-0427-580	0
7	0	table-1233-804	0
7	0	table-0729-769	0
7	0	table-1134-587	0
7	0	table-0989-50	1
7	0	table-1081-553	2
7	0	table-1449-601	0
7	0	table-0891-576	0
7	0	table-0756-760	0
7	0	table-0710-281	0
7	0	table-1280-372	0
7	0	table-0705-57	0
8	0	table-0416-279	0
8	0	table-0416-273	0
8	0	table-1376-363	2
8	0	table-0952-175	1
8	0	table-0416-345	0
8	0	table-1245-716	1
8	0	table-1358-486	0
8	0	table-0633-143	0
8	0	table-1611-671	0
8	0	table-0179-67	0
8	0	table-1427-38	0
8	0	table-1376-393	2
8	0	table-0709-957	1
8	0	table-1611-668	0
8	0	table-1427-376	0
8	0	table-0191-376	0
8	0	table-1427-43	0
8	0	table-0178-448	0
8	0	table-1454-350	0
8	0	table-0438-117	0
8	0	table-1158-68	0
8	0	table-1450-746	0
8	0	table-0401-671	0
8	0	table-1304-846	2
8	0	table-1376-342	2
8	0	table-0632-998	0
8	0	table-1376-406	2
8	0	table-0277-234	0
8	0	table-0952-134	0
8	0	table-1611-669	0
8	0	table-0190-305	0
8	0	table-0889-592	0
8	0	table-1633-432	0
8	0	table-0382-915	0
8	0	table-1376-410	2
8	0	table-0190-802	0
8	0	table-1118-975	0
8	0	table-0633-146	0
8	0	table-1085-890	1
8	0	table-0383-380	0
8	0	table-0417-339	0
8	0	table-1427-377	0
8	0	table-1427-37	0
8	0	table-0406-167	0
8	0	table-0632-630	0
8	0	table-1376-303	2
8	0	table-0952-183	1
8	0	table-1611-670	0
8	0	table-0347-509	0
8	0	table-1376-370	2
8	0	table-1376-382	2
8	0	table-1245-719	0
8	0	table-1633-434	1
9	0	table-1172-908	0
9	0	table-1237-720	2
9	0	table-0153-407	0
9	0	table-0658-162	0
9	0	table-0660-216	0
9	0	table-1237-733	2
9	0	table-1238-276	2
9	0	table-1224-29	0
9	0	table-1172-746	0
9	0	table-1224-40	0
9	0	table-1167-536	0
9	0	table-1238-299	2
9	0	table-1224-33	1
9	0	table-1022-519	0
9	0	table-1238-230	2
9	0	table-1237-726	2
9	0	table-1172-964	0
9	0	table-1172-933	0
9	0	table-1003-641	0
9	0	table-1237-971	2
9	0	table-1224-50	1
9	0	table-1171-836	0
9	0	table-1238-771	1
9	0	table-1167-622	0
9	0	table-1172-724	0
9	0	table-0659-483	0
9	0	table-1237-824	2
9	0	table-1238-744	1
9	0	table-1171-368	0
9	0	table-1238-304	2
9	0	table-1335-71	0
9	0	table-1238-278	1
9	0	table-1238-213	2
9	0	table-1005-205	0
9	0	table-1172-628	0
9	0	table-1238-692	1
9	0	table-1064-398	0
9	0	table-1237-938	2
9	0	table-1237-980	2
9	0	table-1238-996	1
9	0	table-1224-47	1
9	0	table-0817-378	0
9	0	table-0373-693	0
9	0	table-1238-763	1
9	0	table-0659-568	0
9	0	table-1237-440	2
9	0	table-1606-506	0
9	0	table-1238-228	1
9	0	table-1238-288	2
10	0	table-0703-518	0
10	0	table-1496-41	0
10	0	table-1597-670	0
10	0	table-0525-382	0
10	0	table-1084-803	0
10	0	table-0828-690	0
10	0	table-1344-417	0
10	0	table-1542-831	0
10	0	table-1549-450	0
10	0	table-0098-21	0
10	0	table-1594-476	0
10	0	table-0751-775	0
10	0	table-1323-975	0
10	0	table-0010-523	0
10	0	table-0820-336	0
10	0	table-0693-838	0
10	0	table-1583-602	0
10	0	table-0511-405	0
10	0	table-1319-536	0
10	0	table-0511-110	0
10	0	table-0398-814	0
10	0	table-1135-435	0
10	0	table-1371-574	0
10	0	table-1526-886	0
10	0	table-1135-150	0
10	0	table-0362-928	0
10	0	table-0110-969	0
10	0	table-0214-324	0
10	0	table-1396-419	0
10	0	table-1468-214	0
10	0	table-0036-932	0
10	0	table-0622-78	0
10	0	table-1063-915	0
10	0	table-0763-943	0
10	0	table-1170-519	0
10	0	table-0110-968	0
10	0	table-0481-545	0
10	0	table-1552-210	0
10	0	table-1133-871	0
10	0	table-1323-34	0
10	0	table-0481-525	0
10	0	table-1549-457	0
10	0	table-0901-711	0
10	0	table-0042-992	0
10	0	table-0804-289	0
10	0	table-1550-140	0
10	0	table-1073-286	0
10	0	table-0138-140	0
10	0	table-0993-655	0
10	0	table-0086-336	0
10	0	table-0757-9	0
10	0	table-1365-18	0
10	0	table-1494-344	0
10	0	table-1549-281	0
10	0	table-0869-109	0
10	0	table-0110-966	0
10	0	table-0628-957	0
10	0	table-0355-881	0
10	0	table-1352-623	0
11	0	table-1125-405	0
11	0	table-1584-409	1
11	0	table-1260-976	0
11	0	table-1590-686	0
11	0	table-1236-628	0
11	0	table-1523-506	0
11	0	table-1636-279	0
11	0	table-1525-585	1
11	0	table-0277-798	0
11	0	table-1438-253	1
11	0	table-1521-669	0
11	0	table-0164-592	1
11	0	table-0806-604	0
11	0	table-1636-303	0
11	0	table-1239-612	0
11	0	table-1389-72	1
11	0	table-1438-229	1
11	0	table-1253-22	0
11	0	table-1636-277	0
11	0	table-1399-39	0
11	0	table-1125-366	0
11	0	table-1125-383	0
11	0	table-0058-909	0
11	0	table-1590-693	0
11	0	table-0876-466	0
11	0	table-0565-401	0
11	0	table-1125-355	0
11	0	table-0058-782	0
11	0	table-0058-914	0
11	0	table-1228-378	0
11	0	table-1636-305	0
11	0	table-1125-341	0
11	0	table-0580-414	0
11	0	table-0567-821	0
11	0	table-1590-648	0
11	0	table-1590-687	0
11	0	table-0806-174	0
11	0	table-1388-716	0
11	0	table-1438-261	1
11	0	table-0164-594	0
11	0	table-0901-609	0
11	0	table-0522-462	0
11	0	table-0565-752	0
11	0	table-0327-263	1
11	0	table-0164-597	2
11	0	table-1636-296	0
11	0	table-1421-447	0
11	0	table-1438-230	1
11	0	table-1636-302	0
11	0	table-1521-652	0
12	0	table-1600-216	2
12	0	table-0001-967	0
12	0	table-0796-642	0
12	0	table-0484-623	2
12	0	table-0892-350	0
12	0	table-0796-645	0
12	0	table-1601-64	2
12	0	table-1453-72	2
12	0	table-0796-649	0
12	0	table-1578-212	0
12	0	table-0532-111	0
12	0	table-0001-968	0
12	0	table-1620-797	0
12	0	table-1620-674	0
12	0	table-1442-664	0
12	0	table-0796-651	0
12	0	table-0439-378	2
12	0	table-0432-396	2
12	0	table-1572-768	0
12	0	table-1620-851	0
12	0	table-0425-7	2
12	0	table-0347-565	0
12	0	table-0439-147	1
12	0	table-0425-30	2
12	0	table-0439-309	2
12	0	table-0879-327	0
12	0	table-0893-991	0
12	0	table-0796-658	0
12	0	table-0440-212	2
12	0	table-1600-218	2
12	0	table-1620-853	0
12	0	table-0439-351	2
12	0	table-0431-469	2
12	0	table-1620-933	0
12	0	table-0796-640	0
12	0	table-0796-647	0
12	0	table-1488-946	2
12	0	table-1600-344	2
12	0	table-0489-587	2
12	0	table-0796-638	0
12	0	table-1383-413	0
12	0	table-1600-217	2
12	0	table-0475-391	0
12	0	table-1383-416	0
12	0	table-1620-676	0
12	0	table-1620-659	0
12	0	table-0796-636	0
12	0	table-1600-252	2
12	0	table-0001-673	0
12	0	table-0001-602	0
12	0	table-0796-646	0
12	0	table-0001-966	0
12	0	table-0796-653	0
12	0	table-0796-644	0
12	0	table-1605-480	0
12	0	table-0440-216	2
12	0	table-0489-581	2
12	0	table-0892-253	0
12	0	table-1600-214	2
12	0	table-0439-366	2
12	0	table-1600-219	2
12	0	table-0492-954	2
12	0	table-1383-73	0
12	0	table-0439-392	1
13	0	table-1343-440	0
13	0	table-1604-543	0
13	0	table-0839-258	0
13	0	table-0607-169	1
13	0	table-0612-918	1
13	0	table-1621-850	2
13	0	table-1028-539	0
13	0	table-0960-437	0
13	0	table-1069-867	1
13	0	table-0830-450	1
13	0	table-1219-525	0
13	0	table-1322-182	0
13	0	table-0230-91	0
13	0	table-0830-461	1
13	0	table-0982-448	0
13	0	table-1332-348	1
13	0	table-1621-827	0
13	0	table-0310-395	0
13	0	table-1496-11	0
13	0	table-0982-447	0
13	0	table-1458-326	1
13	0	table-0837-652	0
13	0	table-0717-735	0
13	0	table-1491-803	0
13	0	table-1159-961	0
13	0	table-1610-373	0
13	0	table-1458-376	0
13	0	table-0367-779	0
13	0	table-1437-51	0
13	0	table-0683-528	0
13	0	table-1295-863	0
13	0	table-1178-740	0
13	0	table-0982-446	0
13	0	table-0758-595	0
13	0	table-0998-26	1
13	0	table-0614-972	0
13	0	table-0965-262	0
13	0	table-1237-297	0
13	0	table-1262-967	0
13	0	table-0997-181	0
13	0	table-1507-726	0
13	0	table-1241-129	0
13	0	table-0479-223	0
13	0	table-0812-844	0
13	0	table-1186-904	0
13	0	table-0518-614	0
14	0	table-0196-761	0
14	0	table-1581-853	0
14	0	table-1402-391	0
14	0	table-0883-722	0
14	0	table-0901-244	0
14	0	table-0773-880	0
14	0	table-1619-783	0
14	0	table-0003-506	0
14	0	table-0069-544	0
14	0	table-0773-889	0
14	0	table-0004-174	0
14	0	table-0932-961	0
14	0	table-1031-119	0
14	0	table-0902-521	0
14	0	table-0711-146	0
14	0	table-0090-653	0
14	0	table-1575-478	0
14	0	table-0679-769	0
14	0	table-1402-393	0
14	0	table-0886-112	0
14	0	table-0695-716	0
14	0	table-1262-100	0
14	0	table-0908-435	0
14	0	table-0711-131	0
14	0	table-1026-309	0
14	0	table-0021-890	0
14	0	table-0711-129	0
14	0	table-1586-720	0
14	0	table-0893-246	0
14	0	table-0773-887	0
14	0	table-0283-181	0
14	0	table-1541-888	0
14	0	table-1054-698	0
14	0	table-0660-946	0
14	0	table-1345-391	0
14	0	table-0933-733	0
14	0	table-0929-957	0
14	0	table-0751-734	0
14	0	table-1454-464	0
14	0	table-0541-141	0
14	0	table-0773-900	0
14	0	table-0891-469	0
14	0	table-1008-49	0
14	0	table-1651-482	0
14	0	table-0773-895	0
14	0	table-0786-197	0
14	0	table-1402-394	0
14	0	table-0277-856	0
14	0	table-0820-51	0
14	0	table-0189-711	0
14	0	table-0216-493	0
14	0	table-0528-499	0
14	0	table-0773-891	0
14	0	table-1203-842	0
14	0	table-0230-971	0
14	0	table-0711-130	0
14	0	table-0751-723	0
14	0	table-1041-825	0
14	0	table-1051-953	0
14	0	table-0679-770	0
14	0	table-1096-88	0
14	0	table-1182-32	0
14	0	table-0730-365	0
14	0	table-0888-606	0
14	0	table-0126-836	0
14	0	table-0711-148	0
14	0	table-1228-526	0
14	0	table-0773-875	0
14	0	table-0773-753	0
14	0	table-0564-624	0
14	0	table-0773-876	0
14	0	table-0711-120	0
14	0	table-1402-392	0
15	0	table-0455-325	1
15	0	table-0863-634	0
15	0	table-0305-951	2
15	0	table-0306-651	0
15	0	table-1049-882	0
15	0	table-0425-33	2
15	0	table-0680-626	0
15	0	table-1048-581	1
15	0	table-0397-329	0
15	0	table-0309-234	0
15	0	table-0144-94	0
15	0	table-0426-759	0
15	0	table-0397-317	0
15	0	table-0667-805	0
15	0	table-1048-558	0
15	0	table-1095-872	0
15	0	table-0305-844	0
15	0	table-0306-646	0
15	0	table-0336-936	0
15	0	table-0152-576	0
15	0	table-0397-330	1
15	0	table-0486-657	0
15	0	table-1280-600	0
15	0	table-0461-118	1
15	0	table-0461-375	1
15	0	table-1495-756	0
15	0	table-0305-827	0
15	0	table-0646-216	0
15	0	table-1280-598	0
15	0	table-0646-203	1
15	0	table-0461-360	1
15	0	table-1049-910	0
15	0	table-0397-327	0
15	0	table-0991-571	0
15	0	table-0424-776	0
15	0	table-1280-582	0
15	0	table-0397-328	0
15	0	table-0668-198	0
15	0	table-0461-335	1
15	0	table-0965-103	0
15	0	table-1304-466	0
15	0	table-1280-583	0
15	0	table-0643-828	0
15	0	table-1048-539	0
15	0	table-0863-576	0
15	0	table-0976-949	0
15	0	table-0397-331	0
15	0	table-0388-151	1
15	0	table-0676-773	0
15	0	table-0863-572	0
15	0	table-1049-896	0
15	0	table-0680-171	0
15	0	table-1078-895	0
15	0	table-0461-552	1
15	0	table-0446-479	1
15	0	table-0231-982	0
16	0	table-0061-561	0
16	0	table-1238-557	0
16	0	table-0337-294	0
16	0	table-0338-618	0
16	0	table-1245-269	0
16	0	table-1335-262	0
16	0	table-1387-156	0
16	0	table-1494-692	0
16	0	table-1268-162	0
16	0	table-0337-336	0
16	0	table-1617-6	1
16	0	table-0931-76	0
16	0	table-0337-66	0
16	0	table-0337-15	0
16	0	table-0410-207	0
16	0	table-1639-201	0
16	0	table-1482-423	0
16	0	table-0337-186	0
16	0	table-0300-913	2
16	0	table-0235-485	0
16	0	table-0286-258	0
16	0	table-1044-527	0
16	0	table-0931-162	0
16	0	table-0300-915	2
16	0	table-1499-936	0
16	0	table-0891-920	0
16	0	table-0295-273	0
16	0	table-1496-106	0
16	0	table-0427-413	0
16	0	table-1069-561	0
16	0	table-1479-733	0
16	0	table-1653-607	0
16	0	table-1634-970	0
16	0	table-0300-912	2
16	0	table-0292-973	0
16	0	table-0212-889	0
16	0	table-1496-108	0
16	0	table-1087-575	0
16	0	table-0931-189	0
16	0	table-0300-914	2
16	0	table-0427-475	0
16	0	table-0291-283	0
16	0	table-0337-559	0
16	0	table-1549-124	0
16	0	table-1563-735	0
16	0	table-1482-449	0
16	0	table-0227-444	0
16	0	table-1071-88	0
16	0	table-1002-10	0
16	0	table-0300-908	2
16	0	table-0427-247	0
16	0	table-0405-197	0
16	0	table-1098-667	0
16	0	table-0931-192	0
16	0	table-0427-225	0
16	0	table-1479-734	0
16	0	table-1479-724	0
16	0	table-1424-988	0
16	0	table-0337-447	0
16	0	table-0337-194	0
16	0	table-1479-736	0
16	0	table-1013-971	0
16	0	table-1621-737	0
16	0	table-0427-212	0
16	0	table-1496-105	0
16	0	table-1052-568	0
16	0	table-0427-559	0
16	0	table-1621-734	0
17	0	table-0809-727	0
17	0	table-1614-222	0
17	0	table-1165-119	0
17	0	table-0598-840	0
17	0	table-1600-753	0
17	0	table-0886-589	0
17	0	table-1344-97	0
17	0	table-0461-300	0
17	0	table-1165-234	1
17	0	table-0023-615	0
17	0	table-1559-809	0
17	0	table-0207-946	0
17	0	table-1600-750	0
17	0	table-1165-232	1
17	0	table-0694-841	0
17	0	table-1027-77	0
17	0	table-0506-53	0
17	0	table-1095-399	0
17	0	table-1643-677	0
17	0	table-0995-294	0
17	0	table-0995-297	0
17	0	table-0813-772	0
17	0	table-1094-401	0
17	0	table-1165-120	1
17	0	table-0700-79	0
17	0	table-0366-982	0
17	0	table-1165-121	1
17	0	table-1164-863	1
17	0	table-1324-269	0
17	0	table-0883-637	0
17	0	table-1600-755	0
17	0	table-1430-589	2
17	0	table-1430-590	2
17	0	table-1600-756	0
17	0	table-1227-560	0
17	0	table-1164-850	1
17	0	table-1127-469	0
17	0	table-0093-24	0
17	0	table-1309-629	0
17	0	table-1164-857	1
17	0	table-1164-861	1
17	0	table-0880-604	0
17	0	table-1424-43	0
17	0	table-0572-900	0
17	0	table-0273-64	0
17	0	table-1164-856	1
17	0	table-0004-522	0
17	0	table-1601-476	0
17	0	table-1128-137	0
17	0	table-0451-860	0
17	0	table-1178-739	0
17	0	table-0678-493	0
17	0	table-1165-253	1
17	0	table-1164-859	1
17	0	table-0506-46	0
17	0	table-1165-122	1
17	0	table-0506-55	0
17	0	table-0500-70	0
17	0	table-1360-937	0
17	0	table-0841-601	0
17	0	table-1600-759	0
17	0	table-1164-855	1
17	0	table-1165-242	1
17	0	table-1393-963	0
18	0	table-1101-577	0
